category,modifiedtripleset,originaltripleset,lexicalisations,triplesetsize,id,prediction_lora-7b,execution_time_lora-7b
MusicalWork,"[{'object': 'Squeeze_(The_Velvet_Underground_album)', 'property': 'precededBy', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Polydor_Records', 'property': 'recordLabel', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'San_Francisco', 'property': 'recordedIn', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]","[[{'object': 'Squeeze_(The_Velvet_Underground_album)', 'property': 'previousWork', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Polydor_Records', 'property': 'recordLabel', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'San_Francisco', 'property': 'recordedIn', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]]",[],3,1544,"Output text: The Quine Tapes, which was recorded in San Francisco, was released by Polydor Records and is the sequel to Squeeze (The Velvet Underground album).",2.0464589595794678
Scientist,"[{'object': 'General_relativity', 'property': 'professionalField', 'subject': 'Brandon_Carter'}, {'object': 'Carter_constant', 'property': 'knownFor', 'subject': 'Brandon_Carter'}, {'object': 'No-hair_theorem', 'property': 'knownFor', 'subject': 'Brandon_Carter'}, {'object': 'Dennis_William_Sciama', 'property': 'doctoralAdvisor', 'subject': 'Brandon_Carter'}, {'object': 'England', 'property': 'birthPlace', 'subject': 'Brandon_Carter'}, {'object': '1942-01-01', 'property': 'birthDate', 'subject': 'Brandon_Carter'}]","[[{'object': 'General_relativity', 'property': 'field', 'subject': 'Brandon_Carter'}, {'object': 'Carter_constant', 'property': 'knownFor', 'subject': 'Brandon_Carter'}, {'object': 'No-hair_theorem', 'property': 'knownFor', 'subject': 'Brandon_Carter'}, {'object': 'Dennis_William_Sciama', 'property': 'doctoralAdvisor', 'subject': 'Brandon_Carter'}, {'object': 'England', 'property': 'birthPlace', 'subject': 'Brandon_Carter'}, {'object': '1942-01-01', 'property': 'birthDate', 'subject': 'Brandon_Carter'}]]",[],6,1545,Output text: Brandon Carter was born in England on 01-01-1942. He is a general relativity professional and is known for the Carter constant and the No-hair theorem. His doctoral advisor was Dennis William Sciama.,2.659487009048462
Scientist,"[{'object': 'John_Roberts', 'property': 'leader', 'subject': 'United_States'}, {'object': 'United_States', 'property': 'residence', 'subject': 'Darinka_Dentcheva'}, {'object': 'Joe_Biden', 'property': 'leader', 'subject': 'United_States'}, {'object': 'New_Jersey', 'property': 'residence', 'subject': 'Darinka_Dentcheva'}]","[[{'object': 'John_Roberts', 'property': 'leader', 'subject': 'United_States'}, {'object': 'United_States', 'property': 'residence', 'subject': 'Darinka_Dentcheva'}, {'object': 'Joe_Biden', 'property': 'leader', 'subject': 'United_States'}, {'object': 'New_Jersey', 'property': 'residence', 'subject': 'Darinka_Dentcheva'}]]",[],4,1546,"Output text: Darinka Dentcheva lives in New Jersey, United States. The country is led by Joe Biden and John Roberts.",1.633056879043579
Film,"[{'object': 'United_Kingdom', 'property': 'birthPlace', 'subject': 'Cyril_Frankel'}]","[[{'object': 'United_Kingdom', 'property': 'birthPlace', 'subject': 'Cyril_Frankel'}]]",[],1,1547,Output text: Cyril Frankel was born in the United Kingdom.,0.9173119068145752
Artist,"[{'object': 'Trance_music', 'property': 'genre', 'subject': 'Andrew_Rayel'}, {'object': 'Jwaydan_Moyine', 'property': 'associatedBand/associatedMusicalArtist', 'subject': 'Andrew_Rayel'}]","[[{'object': 'Trance_music', 'property': 'genre', 'subject': 'Andrew_Rayel'}, {'object': 'Jwaydan_Moyine', 'property': 'associatedMusicalArtist', 'subject': 'Andrew_Rayel'}], [{'object': 'Trance_music', 'property': 'genre', 'subject': 'Andrew_Rayel'}, {'object': 'Jwaydan_Moyine', 'property': 'associatedBand', 'subject': 'Andrew_Rayel'}]]",[],2,1548,"Output text: Andrew Rayel, whose musical genre is Trance, is associated with the musical artist Jwaydan Moyine.",1.5497519969940186
Film,"[{'object': 'UK', 'property': 'birthPlace', 'subject': 'Harold_French'}]","[[{'object': 'UK', 'property': 'birthPlace', 'subject': 'Harold_French'}]]",[],1,1549,Output text: Harold French was born in the UK.,0.7983081340789795
Airport,"[{'object': 'Thurleigh', 'property': 'location', 'subject': 'Bedford_Aerodrome'}, {'object': 'EGBF', 'property': 'icaoLocationIdentifier', 'subject': 'Bedford_Aerodrome'}, {'object': 'MK44', 'property': 'postalCode', 'subject': 'Thurleigh'}]","[[{'object': 'Thurleigh', 'property': 'location', 'subject': 'Bedford_Aerodrome'}, {'object': 'EGBF', 'property': 'icaoLocationIdentifier', 'subject': 'Bedford_Aerodrome'}, {'object': 'MK44', 'property': 'postalCode', 'subject': 'Thurleigh'}]]",[],3,1550,"Output text: Bedford Aerodrome, with the ICAO Location Identifier EGBF, is located in Thurleigh, which has the postal code MK44.",1.8799171447753906
Airport,"[{'object': '1095.0', 'property': 'runwayLength', 'subject': 'Bedford_Aerodrome'}, {'object': 'EGBF', 'property': 'icaoLocationIdentifier', 'subject': 'Bedford_Aerodrome'}]","[[{'object': '1095.0', 'property': 'runwayLength', 'subject': 'Bedford_Aerodrome'}, {'object': 'EGBF', 'property': 'icaoLocationIdentifier', 'subject': 'Bedford_Aerodrome'}]]",[],2,1551,Output text: The runway length of Bedford Aerodrome is 1095.0 and its ICAO Location Identifier is EGBF.,1.7009730339050293
Company,"[{'object': '2001-01-01', 'property': 'foundingDate', 'subject': 'Hypermarcas'}, {'object': 'S.A._(corporation)', 'property': 'type', 'subject': 'Hypermarcas'}, {'object': 'Mantecorp', 'property': 'subsidiary', 'subject': 'Hypermarcas'}]","[[{'object': '2001-01-01', 'property': 'foundingYear', 'subject': 'Hypermarcas'}, {'object': 'S.A._(corporation)', 'property': 'type', 'subject': 'Hypermarcas'}, {'object': 'Mantecorp', 'property': 'subsidiary', 'subject': 'Hypermarcas'}]]",[],3,1552,Output text: Hypermarcas is a type of S.A. corporation founded on 01-01-2001. Mantecorp is a subsidiary of Hypermarcas.,2.266411066055298
CelestialBody,"[{'object': '418476000000.0', 'property': 'apoapsis', 'subject': '1147_Stavropolis'}, {'object': '1249.6', 'property': 'orbitalPeriod', 'subject': '1147_Stavropolis'}, {'object': 'Grigory_Neujmin', 'property': 'discoverer', 'subject': '1147_Stavropolis'}, {'object': '11.5', 'property': 'absoluteMagnitude', 'subject': '1147_Stavropolis'}, {'object': '1929-06-11', 'property': 'discovered', 'subject': '1147_Stavropolis'}, {'object': '20378.5', 'property': 'rotationPeriod', 'subject': '1147_Stavropolis'}, {'object': '260855000000.0', 'property': 'periapsis', 'subject': '1147_Stavropolis'}]","[[{'object': '418476000000.0', 'property': 'apoapsis', 'subject': '1147_Stavropolis'}, {'object': '1249.6', 'property': 'orbitalPeriod', 'subject': '1147_Stavropolis'}, {'object': 'Grigory_Neujmin', 'property': 'discoverer', 'subject': '1147_Stavropolis'}, {'object': '11.5', 'property': 'absoluteMagnitude', 'subject': '1147_Stavropolis'}, {'object': '1929-06-11', 'property': 'discovered', 'subject': '1147_Stavropolis'}, {'object': '20378.5', 'property': 'rotationPeriod', 'subject': '1147_Stavropolis'}, {'object': '260855000000.0', 'property': 'periapsis', 'subject': '1147_Stavropolis'}], [{'object': '418476000000.0', 'property': 'apoapsis', 'subject': '1147_Stavropolis'}, {'object': '1249.6', 'property': 'orbitalPeriod', 'subject': '1147_Stavropolis'}, {'object': 'Grigory_Neujmin', 'property': 'discoverer', 'subject': '1147_Stavropolis'}, {'object': '11.5', 'property': 'absoluteMagnitude', 'subject': '1147_Stavropolis'}, {'object': '1929-06-11', 'property': 'discovered', 'subject': '1147_Stavropolis'}, {'object': '20378.5', 'property': 'rotationPeriod', 'subject': '1147_Stavropolis'}, {'object': '2.608545551289435E8', 'property': 'periapsis', 'subject': '1147_Stavropolis'}]]",[],7,1553,"Output text: Grigory Neujmin discovered 1147 Stavropolis on 11.5.1929. It has an absolute magnitude of 11.5, an orbital period of 1249.6, a periapsis of 260855000000.0, a rotation period of 20378.5, and an apoapsis of 418476000000.0.",5.081648111343384
Film,"[{'object': 'Tom_Simon', 'property': 'director', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Tom_Simon', 'property': 'producer', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'HBO', 'property': 'broadcastedBy', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Geof_Bartz', 'property': 'editor', 'subject': 'Death_on_a_Factory_Farm'}]","[[{'object': 'Tom_Simon', 'property': 'director', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Tom_Simon', 'property': 'producer', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'HBO', 'property': 'network', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Geof_Bartz', 'property': 'editor', 'subject': 'Death_on_a_Factory_Farm'}]]",[],4,1554,Output text: Death on a Farm was directed by Tom Simon and produced by Tom Simon. It was edited by Geof Bartz and broadcast by HBO.,1.659520149230957
MeanOfTransportation,"[{'object': '""May 1950 - August 1956""', 'property': 'buildDate', 'subject': 'ALCO_RS-3'}, {'object': 'Four-stroke_engine', 'property': 'engine', 'subject': 'ALCO_RS-3'}, {'object': 'Diesel-electric_transmission', 'property': 'powerType', 'subject': 'ALCO_RS-3'}, {'object': '17068.8 (millimetres)', 'property': 'length', 'subject': 'ALCO_RS-3'}]","[[{'object': '""May 1950 &ndash; August 1956""@en', 'property': 'builddate', 'subject': 'ALCO_RS-3'}, {'object': 'Four-stroke_engine', 'property': 'enginetype', 'subject': 'ALCO_RS-3'}, {'object': 'Diesel-electric_transmission', 'property': 'powertype', 'subject': 'ALCO_RS-3'}, {'object': '""17068.8""^^<http://dbpedia.org/datatype/millimetre>', 'property': 'MeanOfTransportation/length', 'subject': 'ALCO_RS-3'}]]",[],4,1555,"Output text: The ALCO RS-3 has a four-stroke engine, a diesel-electric transmission and is 17068.8 millimetres long. It was built between May 1950 and August 1956.",2.7506778240203857
MusicalWork,"[{'object': '2006-09-06', 'property': 'releaseDate', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Live_at_Roadburn_2008_(Year_of_No_Light_album)', 'property': 'followedBy', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Sludge_metal', 'property': 'genre', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Year_of_No_Light', 'property': 'producer', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Year_of_No_Light', 'property': 'artist', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Crucial_Blast', 'property': 'recordLabel', 'subject': 'Nord_(Year_of_No_Light_album)'}]","[[{'object': '2007-04-23', 'property': 'releaseDate', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Live_at_Roadburn_2008_(Year_of_No_Light_album)', 'property': 'subsequentWork', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Sludge_metal', 'property': 'genre', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Year_of_No_Light', 'property': 'producer', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Year_of_No_Light', 'property': 'artist', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Crucial_Blast', 'property': 'recordLabel', 'subject': 'Nord_(Year_of_No_Light_album)'}]]",[],6,1556,"Output text: The Year of No Light album, which is sludge metal, was produced by the artist Year of No Light and released on the Crucial Blast record label on 6th September 2006. The album was followed by Live at Roadburn 2008.",2.967700958251953
Artist,"[{'object': 'Post-metal', 'property': 'genre', 'subject': 'Aaron_Turner'}, {'object': 'Lotus_Eaters_(band)', 'property': 'associatedBand/associatedMusicalArtist', 'subject': 'Aaron_Turner'}, {'object': 'Singing', 'property': 'instrument', 'subject': 'Aaron_Turner'}, {'object': 'United_States', 'property': 'origin', 'subject': 'Aaron_Turner'}, {'object': '1995', 'property': 'activeYearsStartYear', 'subject': 'Aaron_Turner'}]","[[{'object': 'Post-metal', 'property': 'genre', 'subject': 'Aaron_Turner'}, {'object': 'Lotus_Eaters_(band)', 'property': 'associatedMusicalArtist', 'subject': 'Aaron_Turner'}, {'object': 'Singing', 'property': 'instrument', 'subject': 'Aaron_Turner'}, {'object': 'United_States', 'property': 'hometown', 'subject': 'Aaron_Turner'}, {'object': '""1995""^^xsd:gYear', 'property': 'activeYearsStartYear', 'subject': 'Aaron_Turner'}], [{'object': 'Post-metal', 'property': 'genre', 'subject': 'Aaron_Turner'}, {'object': 'Lotus_Eaters_(band)', 'property': 'associatedBand', 'subject': 'Aaron_Turner'}, {'object': 'Singing', 'property': 'instrument', 'subject': 'Aaron_Turner'}, {'object': 'United_States', 'property': 'hometown', 'subject': 'Aaron_Turner'}, {'object': '""1995""^^xsd:gYear', 'property': 'activeYearsStartYear', 'subject': 'Aaron_Turner'}]]",[],5,1557,Output text: Aaron Turner is a singer from the United States who performs post-metal music. He started performing in 1995 and is a member of the Lotus Eaters band.,2.1450459957122803
City,"[{'object': 'Morelos', 'property': 'isPartOf', 'subject': 'Ciudad_Ayala'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Ciudad_Ayala'}, {'object': '1147.0', 'property': 'elevationAboveTheSeaLevel', 'subject': 'Ciudad_Ayala'}, {'object': 'Pacific_Daylight_Time', 'property': 'timeZone', 'subject': 'Ciudad_Ayala'}]","[[{'object': 'Morelos', 'property': 'isPartOf', 'subject': 'Ciudad_Ayala'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Ciudad_Ayala'}, {'object': '1147.0', 'property': 'elevation', 'subject': 'Ciudad_Ayala'}, {'object': 'Pacific_Daylight_Time', 'property': 'timeZone', 'subject': 'Ciudad_Ayala'}]]",[],4,1558,Output text: Morelos is part of the country of Mexico where Ciudad Ayala is located. The city is 1147 metres above sea level and has the time zone of Pacific Daylight Time.,2.1419293880462646
Film,"[{'object': 'Tom_Simon', 'property': 'director', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Tom_Simon', 'property': 'producer', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'HBO', 'property': 'broadcastedBy', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Geof_Bartz', 'property': 'editor', 'subject': 'Death_on_a_Factory_Farm'}, {'object': '83.0', 'property': 'runtime', 'subject': 'Death_on_a_Factory_Farm'}]","[[{'object': 'Tom_Simon', 'property': 'director', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Tom_Simon', 'property': 'producer', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'HBO', 'property': 'network', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Geof_Bartz', 'property': 'editor', 'subject': 'Death_on_a_Factory_Farm'}, {'object': '4980.0', 'property': 'runtime', 'subject': 'Death_on_a_Factory_Farm'}]]",[],5,1559,Output text: Death on a Farm was directed by Tom Simon and produced by Tom Simon. It was edited by Geof Bartz and broadcast by HBO and has a runtime of 83 minutes.,2.047492742538452
Artist,"[{'object': '1994-06-14', 'property': 'deathDate', 'subject': 'Liselotte_Grschebina'}, {'object': 'Israel', 'property': 'nationality', 'subject': 'Liselotte_Grschebina'}, {'object': 'School_of_Applied_Arts_in_Stuttgart', 'property': 'training', 'subject': 'Liselotte_Grschebina'}, {'object': '1908-05-02', 'property': 'birthDate', 'subject': 'Liselotte_Grschebina'}, {'object': 'Photographer', 'property': 'professionalField', 'subject': 'Liselotte_Grschebina'}]","[[{'object': '1994-06-14', 'property': 'deathDate', 'subject': 'Liselotte_Grschebina'}, {'object': 'Israel', 'property': 'nationality', 'subject': 'Liselotte_Grschebina'}, {'object': 'School_of_Applied_Arts_in_Stuttgart', 'property': 'training', 'subject': 'Liselotte_Grschebina'}, {'object': '1908-01-01', 'property': 'birthDate', 'subject': 'Liselotte_Grschebina'}, {'object': 'Photographer', 'property': 'field', 'subject': 'Liselotte_Grschebina'}]]",[],5,1560,Output text: Photographer Liselotte Grschebina was born on 2 May 1908 in Israel. She studied at the School of Applied Arts in Stuttgart and died on 14 June 1994.,2.461850881576538
Airport,"[{'object': '3078.48', 'property': 'runwayLength', 'subject': 'Al_Asad_Airbase'}, {'object': 'United_States_Air_Force', 'property': 'operatingOrganisation', 'subject': 'Al_Asad_Airbase'}]","[[{'object': '""3078.48""^^xsd:double', 'property': 'runwayLength', 'subject': 'Al_Asad_Airbase'}, {'object': 'United_States_Air_Force', 'property': 'operator', 'subject': 'Al_Asad_Airbase'}]]",[],2,1561,Output text: The United States Air Force is the operating organisation for Al Asad Airbase which has a runway length of 3078.48.,1.7387101650238037
Athlete,"[{'object': '135000000.0', 'property': 'areaTotal', 'subject': 'Gdynia,_Poland'}]","[[{'object': '135000000.0', 'property': 'areaTotal', 'subject': 'Gdynia'}]]",[],1,1562,"Output text: Gdynia, Poland has a total area of 135,000,000.",1.5257411003112793
Scientist,"[{'object': '1934-01-01', 'property': 'birthDate', 'subject': 'Nurhan_Atasoy'}, {'object': 'Istanbul', 'property': 'residence', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkey', 'property': 'citizenship', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkey', 'property': 'birthPlace', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkish_people', 'property': 'nationality', 'subject': 'Nurhan_Atasoy'}]","[[{'object': '1934-01-01', 'property': 'birthDate', 'subject': 'Nurhan_Atasoy'}, {'object': 'Istanbul', 'property': 'residence', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkey', 'property': 'citizenship', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkey', 'property': 'birthPlace', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkish_people', 'property': 'nationality', 'subject': 'Nurhan_Atasoy'}]]",[],5,1563,Output text: Nurhan Atasoy was born on 01-01-1934 in Turkey. She lives in Istanbul and is a Turkish citizen. Nurhan Atasoy is a national of the Turkish people.,2.4531688690185547
