category,modifiedtripleset,originaltripleset,lexicalisations,triplesetsize,id,prediction_gpt-3.5-turbo-0613,execution_time_gpt-3.5-turbo-0613
Scientist,"[{'object': 'Stochastic_programming', 'property': 'knownFor', 'subject': 'Andrzej_Piotr_Ruszczyński'}]","[[{'object': 'Stochastic_programming', 'property': 'knownFor', 'subject': 'Andrzej_Piotr_Ruszczyński'}]]",[],1,1638,Andrzej Piotr Ruszczyński is known for Stochastic Programming.,1.0166480541229248
MusicalWork,"[{'object': '2006-09-06', 'property': 'releaseDate', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Year_of_No_Light', 'property': 'producer', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Year_of_No_Light', 'property': 'artist', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Crucial_Blast', 'property': 'recordLabel', 'subject': 'Nord_(Year_of_No_Light_album)'}]","[[{'object': '2007-04-23', 'property': 'releaseDate', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Year_of_No_Light', 'property': 'producer', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Year_of_No_Light', 'property': 'artist', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Crucial_Blast', 'property': 'recordLabel', 'subject': 'Nord_(Year_of_No_Light_album)'}]]",[],4,1639,"The album ""Nord"" by Year of No Light was released on September 6, 2006. Year of No Light is the producer and artist of the album. The album was released under the record label Crucial Blast.",1.950199842453003
Scientist,"[{'object': 'Darlington', 'property': 'birthPlace', 'subject': 'Lady_Anne_Monson'}, {'object': '1726-01-01', 'property': 'birthDate', 'subject': 'Lady_Anne_Monson'}, {'object': '1776-02-18', 'property': 'deathDate', 'subject': 'Lady_Anne_Monson'}, {'object': 'Kingdom_of_England', 'property': 'birthPlace', 'subject': 'Lady_Anne_Monson'}]","[[{'object': 'Darlington', 'property': 'birthPlace', 'subject': 'Lady_Anne_Monson'}, {'object': '1726-01-01', 'property': 'birthDate', 'subject': 'Lady_Anne_Monson'}, {'object': '1776-02-18', 'property': 'deathDate', 'subject': 'Lady_Anne_Monson'}, {'object': 'Kingdom_of_England', 'property': 'birthPlace', 'subject': 'Lady_Anne_Monson'}]]",[],4,1640,"Lady Anne Monson was born in Darlington on January 1, 1726. She passed away on February 18, 1776. She was also born in the Kingdom of England.",1.7424662113189697
Scientist,"[{'object': 'United_States', 'property': 'citizenship', 'subject': 'Darinka_Dentcheva'}, {'object': '""Vice President""', 'property': 'leaderTitle', 'subject': 'United_States'}]","[[{'object': 'United_States', 'property': 'citizenship', 'subject': 'Darinka_Dentcheva'}, {'object': 'Vice President', 'property': 'leaderTitle', 'subject': 'United_States'}]]",[],2,1641,"Darinka Dentcheva has citizenship in the United States. The leader title of the United States is ""Vice President"".",1.2186226844787598
Film,"[{'object': '0004319', 'property': 'imdbId', 'subject': 'McVeagh_of_the_South_Seas'}, {'object': 'Cyril_Bruce', 'property': 'director', 'subject': 'McVeagh_of_the_South_Seas'}, {'object': 'Harry_Carey_(actor_born_1878)', 'property': 'director', 'subject': 'McVeagh_of_the_South_Seas'}, {'object': 'Harry_Carey_(actor_born_1878)', 'property': 'writer', 'subject': 'McVeagh_of_the_South_Seas'}]","[[{'object': '0004319', 'property': 'imdbId', 'subject': 'McVeagh_of_the_South_Seas'}, {'object': 'Cyril_Bruce', 'property': 'director', 'subject': 'McVeagh_of_the_South_Seas'}, {'object': 'Harry_Carey_(actor_born_1878)', 'property': 'director', 'subject': 'McVeagh_of_the_South_Seas'}, {'object': 'Harry_Carey_(actor_born_1878)', 'property': 'writer', 'subject': 'McVeagh_of_the_South_Seas'}]]",[],4,1642,"The movie ""McVeagh of the South Seas"" has an IMDb ID of 0004319. It was directed by Cyril Bruce and Harry Carey (actor born 1878). Harry Carey (actor born 1878) also worked as a writer for the movie.",2.162017822265625
Artist,"[{'object': '1908-05-02', 'property': 'birthDate', 'subject': 'Liselotte_Grschebina'}, {'object': 'Petah_Tikva', 'property': 'deathPlace', 'subject': 'Liselotte_Grschebina'}, {'object': '1994-06-14', 'property': 'deathDate', 'subject': 'Liselotte_Grschebina'}, {'object': 'Israel', 'property': 'deathPlace', 'subject': 'Liselotte_Grschebina'}]","[[{'object': '1908-05-02', 'property': 'birthDate', 'subject': 'Liselotte_Grschebina'}, {'object': 'Petah_Tikva', 'property': 'deathPlace', 'subject': 'Liselotte_Grschebina'}, {'object': '1994-06-14', 'property': 'deathDate', 'subject': 'Liselotte_Grschebina'}, {'object': 'Israel', 'property': 'deathPlace', 'subject': 'Liselotte_Grschebina'}]]",[],4,1643,"Liselotte Grschebina was born on May 2, 1908. She died on June 14, 1994. Her death place was Petah Tikva, Israel.",1.6245436668395996
City,"[{'object': '1777539', 'property': 'populationMetro', 'subject': 'Ciudad_Ayala'}, {'object': 'Governator', 'property': 'leaderTitle', 'subject': 'Ciudad_Ayala'}, {'object': 'Pacific_Daylight_Time', 'property': 'timeZone', 'subject': 'Ciudad_Ayala'}]","[[{'object': '1777539', 'property': 'populationMetro', 'subject': 'Ciudad_Ayala'}, {'object': 'Governator', 'property': 'leaderTitle', 'subject': 'Ciudad_Ayala'}, {'object': 'Pacific_Daylight_Time', 'property': 'timeZone', 'subject': 'Ciudad_Ayala'}]]",[],3,1644,"Ciudad Ayala has a population in its metropolitan area of 1,777,539. The leader of Ciudad Ayala holds the title of Governator. The time zone in Ciudad Ayala is Pacific Daylight Time.",1.7422645092010498
MusicalWork,"[{'object': 'Roadburn_Festival', 'property': 'producer', 'subject': 'Live_at_Roadburn_2008_(Year_of_No_Light_album)'}]","[[{'object': 'Roadburn_Festival', 'property': 'producer', 'subject': 'Live_at_Roadburn_2008_(Year_of_No_Light_album)'}]]",[],1,1645,Live at Roadburn 2008 (Year of No Light album) was produced by Roadburn Festival.,1.1188406944274902
MusicalWork,"[{'object': 'Imagine_(John_Lennon_song)', 'property': 'followedBy', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Espionage_(production_team)', 'property': 'producer', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Pat_Monahan', 'property': 'writer', 'subject': 'Mermaid_(Train_song)'}]","[[{'object': 'Imagine_(John_Lennon_song)', 'property': 'subsequentWork', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Espionage_(production_team)', 'property': 'producer', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Pat_Monahan', 'property': 'writer', 'subject': 'Mermaid_(Train_song)'}]]",[],3,1646,"""Mermaid (Train song)"" is followed by ""Imagine (John Lennon song)"". It was produced by ""Espionage (production team)"" and written by ""Pat Monahan"".",1.5443487167358398
Artist,"[{'object': 'Post-metal', 'property': 'genre', 'subject': 'Aaron_Turner'}, {'object': 'Lotus_Eaters_(band)', 'property': 'associatedBand/associatedMusicalArtist', 'subject': 'Aaron_Turner'}, {'object': 'Singing', 'property': 'instrument', 'subject': 'Aaron_Turner'}, {'object': '1995', 'property': 'activeYearsStartYear', 'subject': 'Aaron_Turner'}]","[[{'object': 'Post-metal', 'property': 'genre', 'subject': 'Aaron_Turner'}, {'object': 'Lotus_Eaters_(band)', 'property': 'associatedMusicalArtist', 'subject': 'Aaron_Turner'}, {'object': 'Singing', 'property': 'instrument', 'subject': 'Aaron_Turner'}, {'object': '""1995""^^xsd:gYear', 'property': 'activeYearsStartYear', 'subject': 'Aaron_Turner'}], [{'object': 'Post-metal', 'property': 'genre', 'subject': 'Aaron_Turner'}, {'object': 'Lotus_Eaters_(band)', 'property': 'associatedBand', 'subject': 'Aaron_Turner'}, {'object': 'Singing', 'property': 'instrument', 'subject': 'Aaron_Turner'}, {'object': '""1995""^^xsd:gYear', 'property': 'activeYearsStartYear', 'subject': 'Aaron_Turner'}]]",[],4,1647,Aaron Turner is associated with the genre Post-metal. He is also associated with the band Lotus Eaters. Aaron Turner plays the instrument Singing. He has been active since 1995.,1.4515860080718994
University,"[{'object': '16800', 'property': 'numberOfUndergraduateStudents', 'subject': 'University_of_Burgundy'}, {'object': '1299', 'property': 'numberOfDoctoralStudents', 'subject': 'University_of_Burgundy'}]","[[{'object': '16800', 'property': 'numberOfUndergraduateStudents', 'subject': 'University_of_Burgundy'}, {'object': '1299', 'property': 'numberOfDoctoralStudents', 'subject': 'University_of_Burgundy'}]]",[],2,1648,"The University of Burgundy has 16,800 undergraduate students and 1,299 doctoral students.",1.093113660812378
University,"[{'object': 'Visvesvaraya_Technological_University', 'property': 'affiliation', 'subject': 'Acharya_Institute_of_Technology'}, {'object': 'Bangalore', 'property': 'city', 'subject': 'Acharya_Institute_of_Technology'}, {'object': 'All_India_Council_for_Technical_Education', 'property': 'wasGivenTheTechnicalCampusStatusBy', 'subject': 'Acharya_Institute_of_Technology'}]","[[{'object': 'Visvesvaraya_Technological_University', 'property': 'affiliation', 'subject': 'Acharya_Institute_of_Technology'}, {'object': 'Bangalore', 'property': 'city', 'subject': 'Acharya_Institute_of_Technology'}, {'object': 'All_India_Council_for_Technical_Education', 'property': 'free', 'subject': 'Acharya_Institute_of_Technology'}], [{'object': 'Visvesvaraya_Technological_University', 'property': 'affiliations', 'subject': 'Acharya_Institute_of_Technology'}, {'object': 'Bangalore', 'property': 'city', 'subject': 'Acharya_Institute_of_Technology'}, {'object': 'All_India_Council_for_Technical_Education', 'property': 'free', 'subject': 'Acharya_Institute_of_Technology'}]]",[],3,1649,Acharya Institute of Technology is affiliated with Visvesvaraya Technological University. It is located in Bangalore. The technical campus status of Acharya Institute of Technology was given by All India Council for Technical Education.,1.7351441383361816
MusicalWork,"[{'object': '9833520000000.0', 'property': 'areaTotal', 'subject': 'United_States'}]","[[{'object': '9833520000000.0', 'property': 'areaTotal', 'subject': 'United_States'}]]",[],1,1650,"The total area of the United States is 9,833,520,000,000.0.",1.0291187763214111
WrittenWork,"[{'object': 'Fantasy_(genre)', 'property': 'literaryGenre', 'subject': 'The_Fellowship_of_the_Ring'}, {'object': 'The_Two_Towers', 'property': 'followedBy', 'subject': 'The_Fellowship_of_the_Ring'}]","[[{'object': 'Fantasy_(genre)', 'property': 'literaryGenre', 'subject': 'The_Fellowship_of_the_Ring'}, {'object': 'The_Two_Towers', 'property': 'subsequentWork', 'subject': 'The_Fellowship_of_the_Ring'}]]",[],2,1651,"""The Fellowship of the Ring"" is a literary work belonging to the fantasy genre. It is followed by ""The Two Towers"".",1.2275958061218262
City,"[{'object': '1604.0', 'property': 'populationDensity', 'subject': 'Ciudad_Ayala'}, {'object': '−6', 'property': 'utcOffset', 'subject': 'Ciudad_Ayala'}, {'object': 'Governator', 'property': 'leaderTitle', 'subject': 'Ciudad_Ayala'}]","[[{'object': '1603.87', 'property': 'populationDensity', 'subject': 'Ciudad_Ayala'}, {'object': '−6', 'property': 'utcOffset', 'subject': 'Ciudad_Ayala'}, {'object': 'Governator', 'property': 'leaderTitle', 'subject': 'Ciudad_Ayala'}]]",[],3,1652,Ciudad Ayala has a population density of 1604.0. The city has a UTC offset of -6. The leader of Ciudad Ayala holds the title of Governator.,1.4202535152435303
Film,"[{'object': 'Adam_West', 'property': 'starring', 'subject': 'Super_Capers'}, {'object': '1928', 'property': 'birthYear', 'subject': 'Adam_West'}]","[[{'object': 'Adam_West', 'property': 'starring', 'subject': 'Super_Capers'}, {'object': '1928-01-01', 'property': 'birthYear', 'subject': 'Adam_West'}]]",[],2,1653,Adam West starred in the movie Super Capers. He was born in 1928.,1.024043083190918
Scientist,"[{'object': 'Dennis_William_Sciama', 'property': 'doctoralAdvisor', 'subject': 'Brandon_Carter'}, {'object': 'England', 'property': 'birthPlace', 'subject': 'Brandon_Carter'}, {'object': 'Anthropic_principle', 'property': 'knownFor', 'subject': 'Brandon_Carter'}, {'object': '1942-01-01', 'property': 'birthDate', 'subject': 'Brandon_Carter'}, {'object': 'University_of_Cambridge', 'property': 'almaMater', 'subject': 'Brandon_Carter'}, {'object': 'Doomsday_argument', 'property': 'knownFor', 'subject': 'Brandon_Carter'}]","[[{'object': 'Dennis_William_Sciama', 'property': 'doctoralAdvisor', 'subject': 'Brandon_Carter'}, {'object': 'England', 'property': 'birthPlace', 'subject': 'Brandon_Carter'}, {'object': 'Anthropic_principle', 'property': 'knownFor', 'subject': 'Brandon_Carter'}, {'object': '1942-01-01', 'property': 'birthDate', 'subject': 'Brandon_Carter'}, {'object': 'University_of_Cambridge', 'property': 'almaMater', 'subject': 'Brandon_Carter'}, {'object': 'Doomsday_argument', 'property': 'knownFor', 'subject': 'Brandon_Carter'}]]",[],6,1654,"Brandon Carter, born on January 1, 1942 in England, is known for his work on the Anthropic principle and the Doomsday argument. He was advised by Dennis William Sciama and studied at the University of Cambridge.",1.9517951011657715
University,"[{'object': '""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.""', 'property': 'campus', 'subject': 'Acharya_Institute_of_Technology'}, {'object': 'Visvesvaraya_Technological_University', 'property': 'affiliation', 'subject': 'Acharya_Institute_of_Technology'}, {'object': '""India""', 'property': 'country', 'subject': 'Acharya_Institute_of_Technology'}, {'object': '700', 'property': 'numberOfPostgraduateStudents', 'subject': 'Acharya_Institute_of_Technology'}]","[[{'object': '""Urban, ,\\nIn Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.""@en', 'property': 'campus', 'subject': 'Acharya_Institute_of_Technology'}, {'object': 'Visvesvaraya_Technological_University', 'property': 'affiliation', 'subject': 'Acharya_Institute_of_Technology'}, {'object': '""India""@en', 'property': 'country', 'subject': 'Acharya_Institute_of_Technology'}, {'object': '""700""^^xsd:nonNegativeInteger', 'property': 'numberOfPostgraduateStudents', 'subject': 'Acharya_Institute_of_Technology'}], [{'object': '""Urban, ,\\nIn Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.""@en', 'property': 'campus', 'subject': 'Acharya_Institute_of_Technology'}, {'object': 'Visvesvaraya_Technological_University', 'property': 'affiliation', 'subject': 'Acharya_Institute_of_Technology'}, {'object': '""India""@en', 'property': 'country', 'subject': 'Acharya_Institute_of_Technology'}, {'object': '""~700""@en', 'property': 'postgrad', 'subject': 'Acharya_Institute_of_Technology'}], [{'object': '""Urban, ,\\nIn Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.""@en', 'property': 'campus', 'subject': 'Acharya_Institute_of_Technology'}, {'object': 'Visvesvaraya_Technological_University', 'property': 'affiliations', 'subject': 'Acharya_Institute_of_Technology'}, {'object': '""India""@en', 'property': 'country', 'subject': 'Acharya_Institute_of_Technology'}, {'object': '""700""^^xsd:nonNegativeInteger', 'property': 'numberOfPostgraduateStudents', 'subject': 'Acharya_Institute_of_Technology'}], [{'object': '""Urban, ,\\nIn Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.""@en', 'property': 'campus', 'subject': 'Acharya_Institute_of_Technology'}, {'object': 'Visvesvaraya_Technological_University', 'property': 'affiliations', 'subject': 'Acharya_Institute_of_Technology'}, {'object': '""India""@en', 'property': 'country', 'subject': 'Acharya_Institute_of_Technology'}, {'object': '""~700""@en', 'property': 'postgrad', 'subject': 'Acharya_Institute_of_Technology'}]]",[],4,1655,"Acharya Institute of Technology is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. It is affiliated with Visvesvaraya Technological University and is situated in India. The institute has 700 postgraduate students.",2.3530054092407227
MusicalWork,"[{'object': 'Punk_blues', 'property': 'genre', 'subject': 'Turn_Me_On_(album)'}, {'object': 'Noise_pop', 'property': 'musicFusionGenre', 'subject': 'Noise_rock'}, {'object': 'Noise_rock', 'property': 'genre', 'subject': 'Turn_Me_On_(album)'}]","[[{'object': 'Punk_blues', 'property': 'genre', 'subject': 'Turn_Me_On_(album)'}, {'object': 'Noise_pop', 'property': 'musicFusionGenre', 'subject': 'Noise_rock'}, {'object': 'Noise_rock', 'property': 'genre', 'subject': 'Turn_Me_On_(album)'}]]",[],3,1656,"The album ""Turn Me On"" is of the genre ""Punk blues"" and ""Noise rock"". It also incorporates the music fusion genre ""Noise pop"".",1.3343641757965088
Scientist,"[{'object': '1726-01-01', 'property': 'birthDate', 'subject': 'Lady_Anne_Monson'}]","[[{'object': '1726-01-01', 'property': 'birthDate', 'subject': 'Lady_Anne_Monson'}]]",[],1,1657,"Lady Anne Monson was born on January 1, 1726.",0.9160065650939941
Scientist,"[{'object': 'Istanbul', 'property': 'residence', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkey', 'property': 'birthPlace', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkish_people', 'property': 'nationality', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkey', 'property': 'residence', 'subject': 'Nurhan_Atasoy'}]","[[{'object': 'Istanbul', 'property': 'residence', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkey', 'property': 'birthPlace', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkish_people', 'property': 'nationality', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkey', 'property': 'residence', 'subject': 'Nurhan_Atasoy'}]]",[],4,1658,"Nurhan Atasoy resides in Istanbul, Turkey. She was born in Turkey and is of Turkish nationality.",1.2412464618682861
Film,"[{'object': 'Tom_Simon', 'property': 'director', 'subject': 'Death_on_a_Factory_Farm'}]","[[{'object': 'Tom_Simon', 'property': 'director', 'subject': 'Death_on_a_Factory_Farm'}]]",[],1,1659,"Tom Simon is the director of the film ""Death on a Factory Farm"".",1.0020701885223389
