id,category,tripleset_size,tripleset,lexicalisations,prediction_gpt-3.5-turbo-0613,bleu_nltk_gpt-3.5-turbo-0613,meteor_gpt-3.5-turbo-0613,execution_time_gpt-3.5-turbo-0613
1455,WrittenWork,5,"[{'object': 'The_Two_Towers', 'property': 'followedBy', 'subject': 'The_Fellowship_of_the_Ring'}, {'object': 'Juvenile_fantasy', 'property': 'literaryGenre', 'subject': 'The_Hobbit'}, {'object': 'High_fantasy', 'property': 'literaryGenre', 'subject': 'The_Hobbit'}, {'object': 'J._R._R._Tolkien', 'property': 'author', 'subject': 'The_Fellowship_of_the_Ring'}, {'object': 'The_Hobbit', 'property': 'precededBy', 'subject': 'The_Fellowship_of_the_Ring'}]","[""The Fellowship of the Ring was written by J.R.R Tolkien. The Two Towers is the sequel to it. It was preceded by the Hobbit. The Hobbit's genre is juvenile fantasy and literary genre is high fantasy."", 'The Hobbit, which came before The Fellowship of the Ring, falls into the genres of high fantasy and juvenile fantasy. The Fellowship of the Ring, which was followed by The Two Towers, was written by J.R.R. Tolkien.', ""The author of The Fellowship of the Ring is J.R.R. Tolkien. It was followed by The Two Towers. The Hobbit came before this book. The Hobbit's genre is high fantasy and is classified in the juvenile fantasy genre of literature.""]",The Fellowship of the Ring is followed by The Two Towers. The Hobbit is a juvenile fantasy and high fantasy book. The author of The Fellowship of the Ring is J.R.R. Tolkien. The Fellowship of the Ring is preceded by The Hobbit.,0.5142370497496647,0.49369146005509645,2.040178775787353
1456,MusicalWork,6,"[{'object': 'Brian_Kelly_(composer_&_pianist)', 'property': 'producer', 'subject': 'Expect_a_Miracle'}, {'object': '54.56', 'property': 'runtime', 'subject': 'Expect_a_Miracle'}, {'object': 'Brian_Kelly_(composer_&_pianist)', 'property': 'artist', 'subject': 'Expect_a_Miracle'}, {'object': 'Compilation_Album', 'property': 'type', 'subject': 'Expect_a_Miracle'}, {'object': 'Pools_of_Light_(Brian_Kelly_album)', 'property': 'precededBy', 'subject': 'Expect_a_Miracle'}, {'object': 'Afterplay_(Brian_Kelly_album)', 'property': 'followedBy', 'subject': 'Expect_a_Miracle'}]","[""Expect a Miracle was produced by Brian Kelly - a composer & pianist,-. has runtime is 54.56, and s a compilation album.The Brian Kelly album Expect a Miracle was preceded by the album Pools of Light & followed by Brian Kelly's Afterplay album."", 'Expect A Miracle, a compilation album recorded and produced by the artist, Brian Kelly, has a runtime of 54:56. This album was preceded by the Brian Kelly album, Pools of Light. Expect A Miracle was follow by the album, Afterplay.', 'The compilation album Expect a Miracle was authored and produced by Brian Kelly and preceded by his album Pools of Light. The album has a runtime of 54.56 minutes and Kelly followed it up with the album Afterplay.']",Expect a Miracle is a compilation album with a runtime of 54.56 minutes. It was produced by Brian Kelly (composer & pianist) and features him as the artist. It is preceded by the album Pools of Light (Brian Kelly album) and followed by the album Afterplay (Brian Kelly album).,0.32140653237057804,0.5116570940813936,2.4564101696014404
1457,Scientist,3,"[{'object': 'Humboldt_University', 'property': 'almaMater', 'subject': 'Darinka_Dentcheva'}, {'object': 'New_Jersey', 'property': 'residence', 'subject': 'Darinka_Dentcheva'}, {'object': 'United_States', 'property': 'residence', 'subject': 'Darinka_Dentcheva'}]","[""Even though Darinka Dentcheva's alma mater is Humboldt University, she currently resides in New Jersey (United States)."", 'Darinka Dentcheva lives in New Jersey, USA and studied at Humboldt University.', 'Darinka Dentcheva’s alma mater is Humboldt University. She now resides in New Jersey, which is in the United States.']",Darinka Dentcheva studied at Humboldt University. She resides in New Jersey and the United States.,0.42371732523349454,0.6995884773662552,1.1071975231170654
1458,Company,1,"[{'object': '204.0', 'property': 'elevationAboveTheSeaLevel', 'subject': 'La_Crosse,_Wisconsin'}]","['La Crosse Wisconsin is 204.0 meters above sea level.', 'La Crosse, Wisconsin is 204 meters above sea level.', 'La Crosse is a city in the U.S. state of Wisconsin and its elevation above sea level is 204 m.', 'La Crosse, Wisconsin is 204 metres above sea level.']","La Crosse, Wisconsin has an elevation of 204.0 meters above sea level.",0.44833867003844585,0.7439104674127717,1.0195281505584717
1459,Monument,5,"[{'object': '2000', 'property': 'established', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Adams_County,_Pennsylvania', 'property': 'location', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Carroll_County,_Maryland', 'property': 'hasToItsSoutheast', 'subject': 'Adams_County,_Pennsylvania'}, {'object': 'Contributing_property', 'property': 'category', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': '""United States""', 'property': 'country', 'subject': '11th_Mississippi_Infantry_Monument'}]","['The 11th Mississippi Infantry Monument was established in the year 2000 in Adams County, Pennsylvania, USA and falls under the category of contributing property. To the southeast of Adams County, lies Carroll County, Maryland.', 'Carroll County Maryland is southeast of Adams County Pennsylvania, USA, the location of the 11th Mississippi Infantry Monument which is categorised as a contributing property. The monument was erected in the year 2000.', 'The 11th Mississippi Infantry Monument, erected in 2000, is located in Adams County, Pennsylvania, United States. It is categorized as a contributing property. Carroll County, Maryland is to the southeast of Adams County, Pennsylvania.']","The 11th Mississippi Infantry Monument was established in 2000. It is located in Adams County, Pennsylvania. Adams County, Pennsylvania is situated to the southeast of Carroll County, Maryland. The 11th Mississippi Infantry Monument is categorized as a Contributing Property. It is located in the United States.",0.406482514205294,0.7408827424062263,2.3529677391052246
1460,Astronaut,1,"[{'object': '2013-029A', 'property': 'cosparId', 'subject': 'Shenzhou_10'}]",['The COSPAR ID of Shenzhou 10 is 2013-029A.'],The COSPAR ID of the Shenzhou 10 mission is 2013-029A.,0.3549481056010053,0.9146341463414633,1.13354754447937
1461,Film,4,"[{'object': '89.0', 'property': 'runtime', 'subject': 'English_Without_Tears'}, {'object': 'Nicholas_Brodszky', 'property': 'musicComposer', 'subject': 'English_Without_Tears'}, {'object': '1944-07-28', 'property': 'releaseDate', 'subject': 'English_Without_Tears'}, {'object': 'Alan_Jaggs', 'property': 'editing', 'subject': 'English_Without_Tears'}]","['English without Tears is a 89 minute movie that was released on July 28th, 1944. The editor is Alan Jaggs and the music composer is Nicholas Brodszky.', 'The film English Without Tears, released July 28, 1944, was edited by Alan Jaggs. The music heard in the movie was composed by Nicholas Brodszky. The movie runs for 89 minutes.', 'English Without Tears was released on July 7th 1944. The editing of the film is done by Alan Jaggs and the music was made by Nicholas Brodszky. It was 89 minutes long.']",English Without Tears has a runtime of 89.0 minutes. The music composer for the film is Nicholas Brodszky. It was released on 28 July 1944. The editing was done by Alan Jaggs.,0.26543282809351,0.5977670132325142,1.945230722427368
1462,University,2,"[{'object': '9400', 'property': 'numberOfPostgraduateStudents', 'subject': 'University_of_Burgundy'}, {'object': 'France', 'property': 'country', 'subject': 'University_of_Burgundy'}]","['There are 9400 postgraduate students attending the University of Burgundy in France.', 'The University of Burgundy in France has 9400 postgraduate students.', 'The University of Burgundy in France has 9400 post-graduate students.']",The University of Burgundy is located in France and has 9400 postgraduate students.,0.4250281413416978,0.9577669902912622,1.1061556339263916
1463,Politician,5,"[{'object': '""Ruth Ribicoff""', 'property': 'spouse', 'subject': 'Abraham_A._Ribicoff'}, {'object': 'John_F._Kennedy', 'property': 'inOfficeWhilePresident', 'subject': 'Abraham_A._Ribicoff'}, {'object': 'American', 'property': 'nationality', 'subject': 'Abraham_A._Ribicoff'}, {'object': 'John_N._Dempsey', 'property': 'successor', 'subject': 'Abraham_A._Ribicoff'}, {'object': '""United States Secretary of Health, Education, and Welfare""', 'property': 'office', 'subject': 'Abraham_A._Ribicoff'}]","['Abraham A. Ribicoff was in office while John F. Kennedy was president and his spouse was a woman called Ruth Ribicoff. He was an American citizen and worked as the United States Secretary of Health, Education and Welfare. He was succeeded in office by John N Dempsey.', 'Abraham A. Ribicoff was married to Ruth Ribicoff and was in office at the same time as John F. Kennedy was president. He was a citizen of the USA and was succeeded by John N. Dempsey in his office of the United States Secretary of Health, Education, and Welfare.', 'American citizen Abraham A. Ribicoff worked for the United States Secretary of Health, Education, and Welfare office during John F. Kennedy’s presidency. He was succeeded in his role by John N. Dempsey and was the husband of Ruth Ribicoff.']","Abraham A. Ribicoff was married to Ruth Ribicoff. He served as a politician while John F. Kennedy was in office as the President. He was an American by nationality. John N. Dempsey succeeded him. He held the office of United States Secretary of Health, Education, and Welfare.",0.49108780701243887,0.6503011040481765,2.458917617797852
1464,Politician,3,"[{'object': 'Casey_Ribicoff', 'property': 'spouse', 'subject': 'Abraham_A._Ribicoff'}, {'object': 'United_States', 'property': 'nationality', 'subject': 'Abraham_A._Ribicoff'}, {'object': 'Connecticut', 'property': 'birthPlace', 'subject': 'Abraham_A._Ribicoff'}]","['Abraham A. Ribicoff (place of birth: Connecticut) is from the United States. His wife is Casey Ribicoff.', 'Abraham A.Ribicoff (born in Connecticut) is from the United States. His wife is Casey Ribicoff.', 'Abraham A. Ribicoff was born in Connecticut in the USA and is an American citizen. His wife was named Casey Ribicoff.']",Abraham A. Ribicoff is married to Casey Ribicoff. He is a citizen of the United States and was born in Connecticut.,0.15550736854031616,0.5126436781609196,1.3647198677062988
1465,Food,7,"[{'object': 'Mexican_peso', 'property': 'currency', 'subject': 'Mexico'}, {'object': 'Mexicans', 'property': 'demonym', 'subject': 'Mexico'}, {'object': 'Dessert', 'property': 'course', 'subject': 'Bionico'}, {'object': 'Guadalajara', 'property': 'region', 'subject': 'Bionico'}, {'object': '""Chopped Fruits, Sour Cream, Condensed Milk, Granola, Shredded Coconut, Raisins""', 'property': 'mainIngredient', 'subject': 'Bionico'}, {'object': 'Sandesh_(confectionery)', 'property': 'dishVariation', 'subject': 'Dessert'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Bionico'}]","['Much like Sandesh, Bionico is a dessert food containing chopped fruits, sour cream, condensed milk, granola, shredded coconut and raisins from the region of Guadalajara, Mexico, which is inhabited by Mexicans and uses pesos as its currency.', 'Sandesh and Bionico are two desserts, the latter is found in Guadalajara, Mexico and made of chopped fruits, sour cream, condensed milk, granola, shredded coconut and raisins, which can be purchased by Mexicans, people living in Mexico, with the Mexican peso, the local currency.', 'Sandesh is a dessert, much like Bionico, contains sour cream, chopped fruits, condensed milk, granola, raisins and shredded coconut and can be found in the Guadalajara region of Mexico, which is inhabited by Mexicans and uses pesos as their currency.']","Mexico uses the Mexican peso as its currency and the people from Mexico are called Mexicans. Bionico is a dessert that is popular in Guadalajara, Mexico. Its main ingredients include chopped fruits, sour cream, condensed milk, granola, shredded coconut, and raisins. Bionico is a variation of the dish Sandesh (confectionery). It is a dessert that is associated with Mexico.",0.20514023510309976,0.5514810090702946,3.0260746479034424
1466,Scientist,5,"[{'object': 'Saint_Petersburg', 'property': 'deathPlace', 'subject': 'Olga_Bondareva'}, {'object': '""Olga Nikolaevna Bondareva""', 'property': 'birthName', 'subject': 'Olga_Bondareva'}, {'object': 'Leningrad_State_University', 'property': 'almaMater', 'subject': 'Olga_Bondareva'}, {'object': '1991-12-09', 'property': 'deathDate', 'subject': 'Olga_Bondareva'}, {'object': 'Economics', 'property': 'professionalField', 'subject': 'Olga_Bondareva'}]","['Economist Olga Bondareva with full name Olga Nikolaevna Bondareva graduated from Leningrad State University. She died in Saint Petersburg on the 9th of December, 1991.', 'Olga Bondareva, born Olga Nikolaevna Bondareva, graduated from Leningrad State University and worked in economics. She died on 9 December 1991 in Saint Petersburg.', 'Olga Bondareva, born ""Olga Nikolaevna Bondareva"" and former student at Leningrad State University, was an economist who died in Saint Petersburg on December 9, 1991.']","Olga Bondareva, born as Olga Nikolaevna Bondareva, studied at Leningrad State University in the field of Economics. She passed away in Saint Petersburg on 9 December 1991.",0.25439147566878767,0.7189579840471474,1.93396520614624
1467,City,1,"[{'object': 'Pacific_Daylight_Time', 'property': 'timeZone', 'subject': 'Ciudad_Ayala'}]","['Ciudad Ayala is in the PDT time zone.', ""Ciudad Ayala's time zone is Pacific Daylight Time."", 'Ciudad Ayala is located in the Pacific Daylight time zone.']",Ciudad Ayala is in the Pacific Daylight Time timezone.,0.6756000774035172,0.8017676767676769,0.9187703132629396
1468,Food,4,"[{'object': 'Mexican_peso', 'property': 'currency', 'subject': 'Mexico'}, {'object': 'Dessert', 'property': 'course', 'subject': 'Bionico'}, {'object': 'Guadalajara', 'property': 'region', 'subject': 'Bionico'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Bionico'}]","['Bionico is a dessert found in Guadalajara in Mexico. The currency of Mexico is the peso.', 'Bionico is a food found in Mexico. Peso is the Mexican currency. Bionico is a dish served for dessert, from the Guadalajara region.', 'Mexico is a country where the currency is the peso and a dessert is Bionico, which is found in Guadalajara.']","The currency of Mexico is the Mexican peso. Bionico is a dessert that is popular in Guadalajara, which is a region in Mexico.",0.41631615875763894,0.6855676402297445,1.425905466079712
1469,City,3,"[{'object': '−6', 'property': 'utcOffset', 'subject': 'Ciudad_Ayala'}, {'object': 'Pacific_Daylight_Time', 'property': 'timeZone', 'subject': 'Ciudad_Ayala'}, {'object': 'Pacific_Standard_Time_Zone', 'property': 'timeZone', 'subject': 'Ciudad_Ayala'}]","['Ciudad Ayala is in the UTC offset -6 time zone. The Pacific Standard Time Zone, along with Pacific Daylight Time, is the timezone of Ciudad Ayala.', 'The UTC offset of Ciudad Ayala is -6, its time zone is Pacific Daylight Time and the Pacific Standard Time Zone.', 'Ciudad Ayala with a UTC offset of -6 is located in the Pacific Daylight time zone while in the Pacific Standard Time Zone.']",Ciudad Ayala has a UTC offset of -6. It is in the Pacific Daylight Time and Pacific Standard Time Zone.,0.486499853408494,0.7334965610047847,1.333042860031128
